"Idx","SeqId","AltSeqId","TId","Layer","Trace","Direction","Sub","Module","Op","Kernel","Params","Sil(ns)","TC","Device","Stream","Grid","Block","FLOPs","Bytes"
"2527","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:231,/usr/lib/python3.6/contextlib.py:88,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/handle.py:123,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_process_optimizer.py:196,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/scaler.py:184,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/scaler.py:148,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/scaler.py:30","fprop","0","Tensor","__add__","elementwise_kernel","T=[(37008,),(37008,)],fp32,","2400","-","0","7","73,1,1","512,1,1","55512.0","444096"
"2528","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","0","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54624","-","0","7","1,512,1","512,1,1","8388609","16777216"
"2529","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","1","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","55296","-","0","7","1,512,1","512,1,1","0","0"
"2530","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","2","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12480","-","0","7","1,1,1","512,1,1","0","0"
"2531","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","3","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12736","-","0","7","1,1,1","512,1,1","0","0"
"2532","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","4","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54527","-","0","7","1,512,1","512,1,1","0","0"
"2533","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","5","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","55296","-","0","7","1,512,1","512,1,1","0","0"
"2534","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","6","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12192","-","0","7","1,1,1","512,1,1","0","0"
"2535","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","7","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12448","-","0","7","1,1,1","512,1,1","0","0"
"2536","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","8","Tensor","norm","reduce_kernel","T=(4096,2048),fp32,","90912","-","0","7","1,1024,1","512,1,1","0","0"
"2537","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","9","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54399","-","0","7","1,512,1","512,1,1","0","0"
"2538","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","10","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12736","-","0","7","1,1,1","512,1,1","0","0"
"2539","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","11","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12448","-","0","7","1,1,1","512,1,1","0","0"
"2540","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","12","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54176","-","0","7","1,512,1","512,1,1","0","0"
"2541","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","13","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54592","-","0","7","1,512,1","512,1,1","0","0"
"2542","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","14","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12544","-","0","7","1,1,1","512,1,1","0","0"
"2543","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","15","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12576","-","0","7","1,1,1","512,1,1","0","0"
"2544","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","16","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","55648","-","0","7","1,512,1","512,1,1","0","0"
"2545","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","17","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54432","-","0","7","1,512,1","512,1,1","0","0"
"2546","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","18","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12384","-","0","7","1,1,1","512,1,1","0","0"
"2547","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","19","Tensor","norm","reduce_kernel","T=(4096,),fp32,","13248","-","0","7","1,1,1","512,1,1","0","0"
"2548","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","20","Tensor","norm","reduce_kernel","T=(37008,1024),fp32,","358207","-","0","7","1,4626,1","512,1,1","0","0"
"2549","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","21","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54272","-","0","7","1,512,1","512,1,1","0","0"
"2550","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","22","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","55264","-","0","7","1,512,1","512,1,1","0","0"
"2551","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","23","Tensor","norm","reduce_kernel","T=(4096,),fp32,","13120","-","0","7","1,1,1","512,1,1","0","0"
"2552","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","24","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12416","-","0","7","1,1,1","512,1,1","0","0"
"2553","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","25","Tensor","norm","reduce_kernel","T=(1024,),fp32,","9152","-","0","7","1,1,1","512,1,1","0","0"
"2554","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","26","Tensor","norm","reduce_kernel","T=(1,),fp32,","7712","-","0","7","1,1,1","1,1,1","0","0"
"2555","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","27","Tensor","norm","reduce_kernel","T=(1024,),fp32,","9472","-","0","7","1,1,1","512,1,1","0","0"
"2556","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","28","Tensor","norm","reduce_kernel","T=(1024,1024),fp32,","25600","-","0","7","1,128,1","512,1,1","0","0"
"2557","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","29","Tensor","norm","reduce_kernel","T=(1024,1024),fp32,","24480","-","0","7","1,128,1","512,1,1","0","0"
"2558","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","30","Tensor","norm","reduce_kernel","T=(4096,2048),fp32,","90272","-","0","7","1,1024,1","512,1,1","0","0"
"2559","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","31","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","55520","-","0","7","1,512,1","512,1,1","0","0"
"2560","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","32","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12480","-","0","7","1,1,1","512,1,1","0","0"
"2561","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","33","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12384","-","0","7","1,1,1","512,1,1","0","0"
"2562","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","34","Tensor","norm","reduce_kernel","T=(4096,2048),fp32,","90432","-","0","7","1,1024,1","512,1,1","0","0"
"2563","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","35","Tensor","norm","reduce_kernel","T=(4096,1024),fp32,","54240","-","0","7","1,512,1","512,1,1","0","0"
"2564","313","-","27392","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:189,/home/aditya/GNMTResearch/seq2seq/train/fp_optimizers.py:235,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/torch/nn/utils/clip_grad.py:32,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","36","Tensor","norm","reduce_kernel","T=(4096,),fp32,","12160","-","0","7","1,1,1","512,1,1","0","0"
